freq_Hz,S21_mag_model,S21_mag_em,S21_ang_deg_model,S21_ang_deg_em,S11_mag_model,S11_mag_em
7.880312e+10,0.90169792,0.90397196,-54.317956,-54.738981,0.40588028,0.37029554
7.905250e+10,0.90112024,0.90347319,-54.490965,-54.923655,0.40717661,0.37149481
7.930188e+10,0.90054049,0.90297291,-54.663971,-55.108377,0.40847271,0.37269344
7.955125e+10,0.89995870,0.90247120,-54.836973,-55.293149,0.40976858,0.37389152
7.980062e+10,0.89937484,0.90196800,-55.009973,-55.477970,0.41106420,0.37508883
8.005000e+10,0.89878893,0.90146335,-55.182968,-55.662838,0.41235957,0.37628547
8.029938e+10,0.89820097,0.90095727,-55.355959,-55.847755,0.41365469,0.37748124
8.054875e+10,0.89761095,0.90044982,-55.528945,-56.032714,0.41494954,0.37867618
8.079812e+10,0.89701887,0.89994094,-55.701927,-56.217715,0.41624412,0.37987017
8.104750e+10,0.89642474,0.89943074,-55.874903,-56.402758,0.41753841,0.38106320
8.129688e+10,0.89582855,0.89891915,-56.047874,-56.587843,0.41883242,0.38225526
8.154625e+10,0.89523031,0.89840632,-56.220839,-56.772966,0.42012613,0.38344622
8.179562e+10,0.89463002,0.89789213,-56.393798,-56.958129,0.42141954,0.38463602
8.204500e+10,0.89402768,0.89737672,-56.566750,-57.143325,0.42271264,0.38582462
8.229438e+10,0.89342328,0.89686007,-56.739695,-57.328564,0.42400542,0.38701203
8.254375e+10,0.89281683,0.89634222,-56.912633,-57.513832,0.42529787,0.38819814
8.279312e+10,0.89220833,0.89582318,-57.085563,-57.699133,0.42658999,0.38938282
8.304250e+10,0.89159778,0.89530299,-57.258485,-57.884465,0.42788176,0.39056608
8.329188e+10,0.89098518,0.89478165,-57.431399,-58.069835,0.42917318,0.39174794
8.354125e+10,0.89037054,0.89425919,-57.604304,-58.255227,0.43046424,0.39292818
8.379062e+10,0.88975384,0.89373577,-57.777200,-58.440652,0.43175494,0.39410683
8.404000e+10,0.88913510,0.89321120,-57.950087,-58.626104,0.43304526,0.39528375
8.428938e+10,0.88851431,0.89268564,-58.122963,-58.811585,0.43433519,0.39645899
8.453875e+10,0.88789149,0.89215909,-58.295830,-58.997091,0.43562474,0.39763248
8.478812e+10,0.88726661,0.89163169,-58.468686,-59.182623,0.43691388,0.39880405
8.503750e+10,0.88663970,0.89110326,-58.641531,-59.368176,0.43820262,0.39997379
8.528688e+10,0.88601074,0.89057402,-58.814365,-59.553757,0.43949094,0.40114149
8.553625e+10,0.88537975,0.89004389,-58.987187,-59.739363,0.44077884,0.40230722
8.578562e+10,0.88474672,0.88951291,-59.159997,-59.924984,0.44206630,0.40347080
8.603500e+10,0.88411165,0.88898119,-59.332795,-60.110630,0.44335332,0.40463223
8.628438e+10,0.88347454,0.88844874,-59.505580,-60.296300,0.44463990,0.40579147
8.653375e+10,0.88283541,0.88791554,-59.678351,-60.481985,0.44592601,0.40694835
8.678312e+10,0.88219424,0.88738161,-59.851109,-60.667687,0.44721166,0.40810300
8.703250e+10,0.88155104,0.88684709,-60.023853,-60.853414,0.44849684,0.40925515
8.728188e+10,0.88090581,0.88631195,-60.196583,-61.039155,0.44978153,0.41040492
8.753125e+10,0.88025856,0.88577618,-60.369298,-61.224917,0.45106573,0.41155208
8.778062e+10,0.87960928,0.88523991,-60.541998,-61.410695,0.45234944,0.41269674
8.803000e+10,0.87895797,0.88470314,-60.714682,-61.596491,0.45363263,0.41383877
8.827938e+10,0.87830465,0.88416586,-60.887351,-61.782307,0.45491531,0.41497803
8.852875e+10,0.87764930,0.88362822,-61.060003,-61.968138,0.45619746,0.41611458
8.877812e+10,0.87699194,0.88309013,-61.232638,-62.153982,0.45747908,0.41724830
8.902750e+10,0.87633256,0.88255166,-61.405256,-62.339845,0.45876016,0.41837910
8.927688e+10,0.87567117,0.88201286,-61.577857,-62.525723,0.46004068,0.41950701
8.952625e+10,0.87500777,0.88147381,-61.750439,-62.711616,0.46132065,0.42063195
8.977562e+10,0.87434236,0.88093450,-61.923004,-62.897532,0.46260004,0.42175378
9.002500e+10,0.87367494,0.88039503,-62.095549,-63.083463,0.46387886,0.42287253
9.027438e+10,0.87300552,0.87985528,-62.268076,-63.269408,0.46515710,0.42398818
9.052375e+10,0.87233409,0.87931549,-62.440582,-63.455370,0.46643474,0.42510056
9.077312e+10,0.87166066,0.87877555,-62.613069,-63.641355,0.46771177,0.42620972
9.102250e+10,0.87098524,0.87823561,-62.785535,-63.827355,0.46898820,0.42731557
9.127188e+10,0.87030783,0.87769564,-62.957981,-64.013373,0.47026400,0.42841802
9.152125e+10,0.86962842,0.87715564,-63.130405,-64.199412,0.47153918,0.42951708
9.177062e+10,0.86894702,0.87661569,-63.302808,-64.385475,0.47281371,0.43061269
9.202000e+10,0.86826363,0.87607585,-63.475188,-64.571553,0.47408760,0.43170473
9.226938e+10,0.86757826,0.87553616,-63.647546,-64.757657,0.47536084,0.43279328
9.251875e+10,0.86689091,0.87499665,-63.819881,-64.943783,0.47663340,0.43387821
9.276812e+10,0.86620158,0.87445731,-63.992192,-65.129932,0.47790530,0.43495945
9.301750e+10,0.86551028,0.87391824,-64.164480,-65.316103,0.47917651,0.43603707
9.326688e+10,0.86481700,0.87337945,-64.336743,-65.502299,0.48044703,0.43711092
9.351625e+10,0.86412175,0.87284096,-64.508982,-65.688529,0.48171685,0.43818098
9.376562e+10,0.86342454,0.87230285,-64.681196,-65.874783,0.48298596,0.43924722
9.401500e+10,0.86272536,0.87176518,-64.853384,-66.061067,0.48425436,0.44030972
9.426438e+10,0.86202422,0.87122782,-65.025546,-66.247385,0.48552202,0.44136830
9.451375e+10,0.86132113,0.87069099,-65.197681,-66.433738,0.48678895,0.44242291
9.476312e+10,0.86061608,0.87015470,-65.369790,-66.620122,0.48805514,0.44347362
9.501250e+10,0.85990908,0.86961889,-65.541871,-66.806544,0.48932057,0.44452029
9.526188e+10,0.85920014,0.86908362,-65.713925,-66.993001,0.49058524,0.44556305
9.551125e+10,0.85848925,0.86854900,-65.885950,-67.179505,0.49184913,0.44660176
9.576062e+10,0.85777642,0.86801510,-66.057947,-67.366045,0.49311224,0.44763639
9.601000e+10,0.85706165,0.86748174,-66.229914,-67.552634,0.49437457,0.44866685
9.625938e+10,0.85634495,0.86694913,-66.401852,-67.739271,0.49563609,0.44969334
9.650875e+10,0.85562633,0.86641731,-66.573760,-67.925952,0.49689681,0.45071567
9.675812e+10,0.85490577,0.86588622,-66.745638,-68.112684,0.49815671,0.45173384
9.700750e+10,0.85418330,0.86535594,-66.917484,-68.299473,0.49941578,0.45274791
9.725688e+10,0.85345891,0.86482647,-67.089299,-68.486318,0.50067402,0.45375772
9.750625e+10,0.85273260,0.86429790,-67.261083,-68.673225,0.50193141,0.45476347
9.775562e+10,0.85200438,0.86377025,-67.432834,-68.860189,0.50318795,0.45576492
9.800500e+10,0.85127426,0.86324347,-67.604552,-69.047217,0.50444363,0.45676224
9.825438e+10,0.85054223,0.86271765,-67.776237,-69.234313,0.50569843,0.45775536
9.850375e+10,0.84980831,0.86219288,-67.947888,-69.421481,0.50695235,0.45874428
9.875312e+10,0.84907250,0.86166906,-68.119505,-69.608720,0.50820539,0.45972891
9.900250e+10,0.84833479,0.86114628,-68.291087,-69.796034,0.50945752,0.46070946
9.925188e+10,0.84759520,0.86062453,-68.462635,-69.983425,0.51070875,0.46168568
9.950125e+10,0.84685373,0.86010386,-68.634146,-70.170902,0.51195906,0.46265779
9.975062e+10,0.84611038,0.85958440,-68.805622,-70.358463,0.51320844,0.46362569
1.000000e+11,0.84536516,0.85906602,-68.977061,-70.546113,0.51445689,0.46458946
