freq_Hz,S11_dB,Zdiff_ohm
134896288.0,-57.01260771024607,100.28249619983936
135935639.0,-57.01300993625907,100.28248309983702
136982998.0,-57.01341525160708,100.28246989983424
138038426.0,-57.01382365669676,100.28245659983186
139101987.0,-57.01423208106679,100.28244329982876
140173742.0,-57.01464052466576,100.28242999982666
141253754.0,-57.015055130004825,100.28241649982347
142342088.0,-57.01546975517067,100.28240299982095
143438808.0,-57.01588747171664,100.282389399818
144543977.0,-57.016302136734154,100.28237589981534
145657662.0,-57.01672296522621,100.28236219981287
146779927.0,-57.01714995812607,100.28234829980943
147910839.0,-57.017573899936735,100.28233449980674
149050464.0,-57.01800400704683,100.28232049980366
150198870.0,-57.01843413550257,100.28230649980102
151356125.0,-57.01886735791796,100.28229239979763
152522296.0,-57.01930674746112,100.28227809979431
153697452.0,-57.01974615926961,100.28226379979183
154881662.0,-57.02018559341205,100.28224949978804
156074996.0,-57.020637342640484,100.28223479978472
157277525.0,-57.02108296869804,100.28222029978167
158489319.0,-57.0215347647217,100.28220559977875
159710450.0,-57.02199273171512,100.28219069977467
160940989.0,-57.02245072290306,100.2821757997713
162181010.0,-57.02291488631407,100.28216069976845
163430584.0,-57.023385222978966,100.28214539976486
164689787.0,-57.02385558518298,100.28213009976135
165958691.0,-57.02433212199679,100.2821145997566
167237372.0,-57.024811759657624,100.2820989997537
168525904.0,-57.02529449878754,100.28208329974913
169824365.0,-57.025783414839744,100.28206739974593
171132830.0,-57.02627850893351,100.28205129974165
172451377.0,-57.02677363129904,100.28203519973835
173780083.0,-57.02727493313547,100.28201889973343
175119026.0,-57.02778241541586,100.2820023997301
176468286.0,-57.02829607930222,100.28198569972585
177827941.0,-57.02881284975917,100.28196889972156
179198072.0,-57.029338879933306,100.28195179971692
180578760.0,-57.02986494203624,100.28193469971293
181970086.0,-57.030397189454064,100.28191739970805
183372132.0,-57.030938700154906,100.28189979970325
184784980.0,-57.03148332173523,100.28188209969947
186208714.0,-57.032031054825644,100.28186429969521
187643417.0,-57.032588054915124,100.28184619969016
189089175.0,-57.03315124611162,100.28182789968531
190546072.0,-57.033720629631475,100.2818093996803
192014194.0,-57.03429312864897,100.28179079967485
193493628.0,-57.034877978525756,100.28177179966994
194984460.0,-57.035465946357256,100.28175269966528
196486779.0,-57.03606011146606,100.28173339966052
198000673.0,-57.03666355402967,100.28171379965535
199526231.0,-57.037273196880214,100.28169399964949
201063544.0,-57.03789212062836,100.28167389964382
202612701.0,-57.038514168118,100.28165369963946
204173794.0,-57.03914549966712,100.28163319963332
205746916.0,-57.0397861172292,100.28161239962778
207332157.0,-57.04042986240134,100.2815914996225
208929613.0,-57.04108597733038,100.28157019961567
210539377.0,-57.04174830333809,100.28154869960983
212161544.0,-57.04241992280167,100.28152689960449
213796209.0,-57.04310083793174,100.28150479959794
215443469.0,-57.043791050841754,100.28148239959262
217103421.0,-57.044487482172805,100.28145979958526
218776162.0,-57.04519013329792,100.28143699957985
220461792.0,-57.04590517019093,100.28141379957304
222160409.0,-57.04662951344149,100.28139029956591
223872114.0,-57.04736316534764,100.2813664995595
225597007.0,-57.04810921124807,100.28134229955339
227335190.0,-57.04886148792811,100.2813178995457
229086765.0,-57.049626163936026,100.28129309953903
230851836.0,-57.050397075001875,100.28126809953288
232630507.0,-57.05118347502089,100.28124259952534
234422882.0,-57.05197611514023,100.28121689951745
236229066.0,-57.05278425091877,100.28119069951033
238049167.0,-57.053598631935074,100.28116429950352
239883292.0,-57.05442543043401,100.28113749949499
241731548.0,-57.0552646498834,100.28111029948738
243594045.0,-57.05611320808299,100.28108279948025
245470892.0,-57.05697728008039,100.2810547994715
247362199.0,-57.05785069755293,100.28102649946389
249268079.0,-57.05873655013606,100.28099779945526
251188643.0,-57.05963484160314,100.2809686994467
253124005.0,-57.06054557577744,100.28093919943943
255074278.0,-57.06147184436924,100.2809091994312
257039578.0,-57.06240438818784,100.2808789994215
259020020.0,-57.06335865114346,100.28084809941313
261015722.0,-57.06431919675311,100.28081699940384
263026799.0,-57.06529529432171,100.28078539939483
265053372.0,-57.066286949114804,100.28075329938548
267095559.0,-57.06729416642637,100.280720699377
269153480.0,-57.06831077141351,100.28068779936702
271227258.0,-57.06934603893208,100.28065429935666
273317014.0,-57.07039688471048,100.2806202993472
275422870.0,-57.07145713184812,100.28058599933796
277544952.0,-57.072536058870675,100.2805510993265
279683385.0,-57.07363367259159,100.28051559931774
281838293.0,-57.07474379531079,100.28047969930725
284009805.0,-57.07587261750678,100.28044319929633
286198048.0,-57.077017053164866,100.28040619928609
288403150.0,-57.07817710853338,100.280368699274
290625243.0,-57.0793558838798,100.2803305992632
292864456.0,-57.08055029231254,100.28029199925297
295120923.0,-57.081763435327275,100.28025279924067
297394775.0,-57.08299532067603,100.28021299922946
299686146.0,-57.08424286055893,100.2801726992167
301995172.0,-57.08550915792519,100.28013179920553
304321989.0,-57.086797317826345,100.28009019919327
306666733.0,-57.08810115548207,100.28004809918114
309029543.0,-57.08942687338339,100.28000529916834
