t_ui,v_outp,v_outn
1.1760080000000093,1.41112745,1.36627338
1.2320080000000033,1.41113042,1.3662771
1.2880079999999974,1.41113362,1.36628049
1.3440079999999914,1.41113683,1.36628343
1.4000080000000086,1.4111398,1.36628608
1.4560080000000026,1.41114262,1.36628826
1.5120079999999965,1.4111452,1.36629008
1.5680079999999905,1.41114765,1.36629146
1.6240080000000077,1.41114991,1.3662925
1.6800080000000017,1.41115208,1.36629317
1.7360079999999958,1.4111541,1.36629357
1.7920079999999898,1.41115604,1.36629368
1.848008000000007,1.41115786,1.36629359
1.904008000000001,1.41115963,1.36629329
1.960007999999995,1.41116129,1.36629285
1.9999920000000022,1.41116247,1.36629243
0.005592000000003924,1.41119495,1.36626039
0.01679200000000736,1.41123691,1.36622153
0.03919199999999107,1.41111027,1.3663812
0.08399200000000481,1.40954066,1.36818053
0.13999199999999884,1.40477784,1.37346518
0.19599199999999284,1.39720626,1.38155773
0.25199200000001004,1.38753398,1.39139873
0.2575919999999886,1.38643523,1.39248093
0.26879199999999204,1.38423711,1.394633
0.2911919999999989,1.37993532,1.3987755
0.33599200000000107,1.37236856,1.40585773
0.3919920000000182,1.36545163,1.41206157
0.44799200000001227,1.36122049,1.41566073
0.5039920000000062,1.3589671,1.41745646
0.5599920000000003,1.35794234,1.41819104
0.6159920000000174,1.35759311,1.41839027
0.6719920000000115,1.35756784,1.41837105
0.7279920000000055,1.35767189,1.41829582
0.7839919999999995,1.35780889,1.41823497
0.8399920000000167,1.35793939,1.41820756
0.8959920000000107,1.358051,1.41821177
0.9519920000000047,1.35814366,1.41823753
1.007992000000022,1.35822045,1.41827555
1.0639920000000158,1.3582852,1.41831807
1.1199920000000099,1.3583405,1.41836065
1.175992000000004,1.3583884,1.41840036
1.231992000000021,1.35843001,1.41843628
1.2879920000000151,1.35846628,1.41846784
1.3439920000000092,1.35849771,1.41849539
1.3999920000000032,1.35852493,1.41851912
1.4559920000000204,1.35854833,1.4185396
1.5119920000000144,1.35856844,1.41855712
1.5679920000000085,1.35858558,1.41857221
1.6239920000000023,1.35860022,1.41858509
1.6799920000000197,1.35861263,1.41859617
1.7359920000000135,1.3586232,1.41860563
1.7919920000000076,1.35863212,1.41861377
1.8479920000000016,1.35863971,1.41862072
1.9039920000000188,1.3586461,1.41862673
1.9599920000000128,1.35865153,1.41863185
1.99997600000002,1.35865486,1.41863509
0.005576000000021726,1.35862338,1.41866803
0.016776000000002,1.3585854,1.41871113
0.03917600000000887,1.35874499,1.41858936
0.08397599999999945,1.36054646,1.41705086
0.13997600000001664,1.36587019,1.41238192
0.19597600000001064,1.37406743,1.40496343
0.25197600000000464,1.3840794,1.39548093
0.2575760000000064,1.38518219,1.39440229
0.26877600000000984,1.38737639,1.39224466
0.2911760000000167,1.39160734,1.3880253
0.33597600000000727,1.39886419,1.38061888
0.39197600000000127,1.40525527,1.37387374
0.44797600000001847,1.40898203,1.36975674
0.5039760000000125,1.41083803,1.36755045
0.5599760000000065,1.41158197,1.3665218
0.6159760000000005,1.41175408,1.36613213
0.6719760000000177,1.41168398,1.36604302
0.7279760000000117,1.41154441,1.36607052
0.7839760000000058,1.41141301,1.3661257
0.8399759999999997,1.41131428,1.36617466
0.895976000000017,1.41124966,1.3662082
0.9519760000000109,1.41121131,1.36622844
1.0079760000000049,1.41119091,1.36623934
1.0639760000000222,1.41118122,1.36624514
1.119976000000016,1.41117768,1.36624824
1.1759760000000101,1.41117714,1.36625039
1.2319760000000042,1.41117814,1.36625207
1.2879760000000213,1.41117968,1.36625372
1.3439760000000154,1.41118149,1.36625519
1.3999760000000094,1.41118328,1.36625657
1.4559760000000035,1.41118512,1.36625768
1.5119760000000206,1.41118686,1.36625859
1.5679760000000147,1.41118862,1.36625919
1.6239760000000085,1.41119029,1.36625957
1.6799760000000026,1.41119196,1.36625967
1.7359760000000197,1.41119356,1.36625959
1.7919760000000138,1.41119516,1.36625928
1.8479760000000078,1.41119668,1.36625885
1.903976000000002,1.4111982,1.36625824
1.959976000000019,1.41119966,1.36625754
0.015976000000013077,1.41120112,1.36625672
